branchiness, depthicity, nodeCount, ruleCount, selectorsUsed.tag, selectorsUsed.universal, selectorsUsed.id, selectorsUsed.descendant, selectorsUsed.child, selectorsUsed.adjacentSibling, selectorsUsed.generalSibling, HTMLDocumentParser::processParsedChunkFromBackgroundParser, Document::updateStyle, FrameView::performLayout
21, 2, 484, 1, 2, 0, 0, 0, 0, 1, 0, 14112, 1707, 7031
58, 2, 2582, 1, 2, 0, 0, 0, 0, 1, 0, 47521, 11564, 54250
93, 2, 5899, 1, 1, 0, 0, 0, 0, 0, 0, 96262, 19857, 84966
197, 2, 31343, 1, 2, 0, 0, 0, 0, 1, 0, 462204, 129852, 654146
148, 2, 14570, 1, 3, 1, 0, 0, 0, 3, 0, 180684, 50333, 268402
127, 2, 13698, 1, 7, 1, 0, 0, 0, 7, 0, 169364, 39562, 211082
96, 2, 7547, 1, 2, 3, 0, 0, 0, 4, 0, 82414, 28169, 113486
11, 2, 80, 1, 5, 1, 0, 0, 0, 5, 0, 7986, 1629, 3023
93, 2, 4605, 1, 5, 0, 0, 0, 0, 4, 0, 74770, 15693, 67967
96, 2, 7512, 1, 7, 1, 0, 0, 0, 7, 0, 127408, 27003, 110667
97, 2, 7014, 1, 2, 0, 0, 0, 0, 1, 0, 94471, 22535, 92864
10, 2, 72, 1, 1, 0, 0, 0, 0, 0, 0, 7890, 473, 1283
199, 2, 29899, 1, 15, 1, 0, 0, 0, 15, 0, 399897, 128497, 614883
128, 2, 11843, 1, 2, 1, 0, 0, 0, 2, 0, 146377, 36716, 187637
185, 2, 24019, 1, 1, 2, 0, 0, 0, 2, 0, 337932, 93959, 497422
53, 2, 2498, 1, 1, 0, 0, 0, 0, 0, 0, 62648, 11757, 34843
63, 2, 2380, 1, 2, 0, 0, 0, 0, 1, 0, 40601, 6366, 35329
76, 2, 4680, 1, 8, 0, 0, 0, 0, 7, 0, 75331, 15007, 65496
162, 2, 21150, 1, 5, 0, 0, 0, 0, 4, 0, 322079, 82678, 408588
164, 2, 17212, 1, 7, 2, 0, 0, 0, 8, 0, 258674, 65479, 334835
175, 2, 19601, 1, 2, 0, 0, 0, 0, 1, 0, 250043, 68870, 386439
73, 2, 3906, 1, 1, 0, 0, 0, 0, 0, 0, 62911, 10172, 45283
143, 2, 14074, 1, 9, 5, 0, 0, 0, 13, 0, 193270, 45445, 230789
135, 2, 13773, 1, 5, 0, 0, 0, 0, 4, 0, 216465, 49828, 253740
183, 2, 22234, 1, 1, 1, 0, 0, 0, 1, 0, 296239, 91857, 405685
138, 2, 13177, 1, 2, 0, 0, 0, 0, 1, 0, 153285, 41731, 214898
199, 2, 27491, 1, 3, 0, 0, 0, 0, 2, 0, 403543, 101617, 590713
99, 2, 4366, 1, 9, 0, 0, 0, 0, 8, 0, 89117, 15304, 67985
106, 2, 7818, 1, 1, 0, 0, 0, 0, 0, 0, 121289, 19410, 108555
194, 2, 23999, 1, 6, 2, 0, 0, 0, 7, 0, 335511, 93166, 486013
76, 2, 4377, 1, 2, 0, 0, 0, 0, 1, 0, 67744, 16535, 62668
170, 2, 18691, 1, 1, 1, 0, 0, 0, 1, 0, 244493, 81783, 366272
198, 2, 26896, 1, 5, 1, 0, 0, 0, 5, 0, 400589, 113995, 593793
97, 2, 5960, 1, 8, 2, 0, 0, 0, 9, 0, 70086, 21969, 85118
171, 2, 19744, 1, 0, 1, 0, 0, 0, 0, 0, 330971, 72782, 387589
121, 2, 10520, 1, 1, 0, 0, 0, 0, 0, 0, 144602, 31923, 168620
199, 2, 30587, 1, 1, 1, 0, 0, 0, 1, 0, 399063, 138917, 658270
107, 2, 8085, 1, 0, 1, 0, 0, 0, 0, 0, 110395, 31184, 125763
96, 2, 7368, 1, 9, 2, 0, 0, 0, 10, 0, 91488, 20782, 117775
140, 2, 13001, 1, 4, 1, 0, 0, 0, 4, 0, 171312, 41849, 215742
180, 2, 19672, 1, 3, 0, 0, 0, 0, 2, 0, 257215, 75877, 397167
33, 2, 995, 1, 3, 0, 0, 0, 0, 2, 0, 20539, 3022, 12254
183, 2, 20820, 1, 3, 0, 0, 0, 0, 2, 0, 329180, 70635, 443659
155, 2, 17746, 1, 1, 1, 0, 0, 0, 1, 0, 202523, 56351, 333794
76, 2, 3384, 1, 4, 1, 0, 0, 0, 4, 0, 70742, 11205, 43701
158, 2, 17869, 1, 17, 3, 0, 0, 0, 19, 0, 189345, 51537, 272921
165, 2, 17672, 1, 2, 2, 0, 0, 0, 3, 0, 245988, 72853, 330869
148, 2, 17982, 1, 2, 0, 0, 0, 0, 1, 0, 257331, 61126, 294881
173, 2, 18164, 1, 3, 0, 0, 0, 0, 2, 0, 236582, 71946, 366655
162, 2, 20667, 1, 1, 0, 0, 0, 0, 0, 0, 265685, 56042, 376346
190, 2, 27765, 1, 1, 1, 0, 0, 0, 1, 0, 383185, 124428, 583534
64, 2, 3125, 1, 2, 1, 0, 0, 0, 2, 0, 46730, 7993, 47071
76, 2, 3759, 1, 3, 1, 0, 0, 0, 3, 0, 64854, 14784, 70793
120, 2, 10182, 1, 2, 1, 0, 0, 0, 2, 0, 133229, 36302, 161707
194, 2, 25475, 1, 6, 0, 0, 0, 0, 5, 0, 356793, 101392, 530015
13, 2, 119, 1, 5, 3, 0, 0, 0, 7, 0, 8695, 569, 4376
5, 2, 10, 1, 1, 0, 0, 0, 0, 0, 0, 6079, 416, 62
76, 2, 3564, 1, 2, 0, 0, 0, 0, 1, 0, 68574, 11395, 46056
89, 2, 6258, 1, 9, 2, 0, 0, 0, 10, 0, 97703, 25194, 94202
109, 2, 8375, 1, 1, 0, 0, 0, 0, 0, 0, 159223, 28635, 129053
171, 2, 21097, 1, 7, 2, 0, 0, 0, 8, 0, 220749, 88061, 411403
129, 2, 10802, 1, 1, 1, 0, 0, 0, 1, 0, 157221, 38222, 177652
199, 2, 29842, 1, 1, 1, 0, 0, 0, 1, 0, 403622, 105483, 683768
40, 2, 1151, 1, 6, 1, 0, 0, 0, 6, 0, 23894, 5388, 13344
114, 2, 10195, 1, 3, 1, 0, 0, 0, 3, 0, 100885, 30765, 155719
129, 2, 12097, 1, 7, 3, 0, 0, 0, 9, 0, 162655, 56514, 208500
116, 2, 6005, 1, 12, 5, 0, 0, 0, 16, 0, 105388, 19065, 97164
95, 2, 6528, 1, 3, 0, 0, 0, 0, 2, 0, 132325, 24674, 116302
97, 2, 6429, 1, 6, 1, 0, 0, 0, 6, 0, 90711, 24221, 104087
9, 2, 106, 1, 5, 0, 0, 0, 0, 4, 0, 11086, 1163, 3726
112, 2, 9496, 1, 7, 0, 0, 0, 0, 6, 0, 122598, 35818, 142360
116, 2, 7940, 1, 2, 1, 0, 0, 0, 2, 0, 132995, 33686, 149360
171, 2, 17624, 1, 9, 2, 0, 0, 0, 10, 0, 267266, 57449, 336210
197, 2, 31019, 1, 1, 1, 0, 0, 0, 1, 0, 399388, 134545, 664592
16, 2, 203, 1, 2, 1, 0, 0, 0, 2, 0, 15313, 2489, 6181
165, 2, 19969, 1, 5, 0, 0, 0, 0, 4, 0, 263976, 63882, 394971
59, 2, 2666, 1, 7, 1, 0, 0, 0, 7, 0, 30483, 8321, 35977
7, 2, 46, 1, 1, 0, 0, 0, 0, 0, 0, 6105, 391, 2973
188, 2, 25459, 1, 3, 1, 0, 0, 0, 3, 0, 310513, 90078, 512196
116, 2, 8849, 1, 3, 2, 0, 0, 0, 4, 0, 118090, 27357, 157082
168, 2, 20553, 1, 5, 1, 0, 0, 0, 5, 0, 224097, 69918, 389997
138, 2, 12982, 1, 4, 2, 0, 0, 0, 5, 0, 154090, 44206, 252043
96, 2, 7747, 1, 1, 0, 0, 0, 0, 0, 0, 72204, 20556, 114537
83, 2, 4924, 1, 9, 1, 0, 0, 0, 9, 0, 65122, 16217, 83665
13, 2, 149, 1, 1, 0, 0, 0, 0, 0, 0, 16901, 1232, 6449
139, 2, 12650, 1, 6, 1, 0, 0, 0, 6, 0, 169937, 46667, 220524
79, 2, 3886, 1, 2, 1, 0, 0, 0, 2, 0, 49436, 11637, 59401
65, 2, 2231, 1, 3, 3, 0, 0, 0, 5, 0, 41855, 8934, 33030
131, 2, 13242, 1, 3, 0, 0, 0, 0, 2, 0, 152677, 48896, 197336
150, 2, 16412, 1, 2, 0, 0, 0, 0, 1, 0, 185454, 53445, 282729
196, 2, 21873, 1, 1, 0, 0, 0, 0, 0, 0, 370238, 79950, 490163
157, 2, 18947, 1, 4, 2, 0, 0, 0, 5, 0, 221887, 63390, 316857
86, 2, 5593, 1, 5, 0, 0, 0, 0, 4, 0, 74096, 23040, 74754
166, 2, 17167, 1, 10, 4, 0, 0, 0, 13, 0, 210264, 62394, 335247
43, 2, 1553, 1, 1, 0, 0, 0, 0, 0, 0, 30700, 4798, 32528
193, 2, 21877, 1, 19, 4, 0, 0, 0, 22, 0, 314405, 83235, 460349
33, 2, 555, 1, 1, 0, 0, 0, 0, 0, 0, 17549, 1821, 9162
32, 2, 665, 1, 3, 0, 0, 0, 0, 2, 0, 36187, 4192, 10811
9, 2, 50, 1, 4, 1, 0, 0, 0, 4, 0, 6367, 570, 2298
134, 2, 14856, 1, 1, 1, 0, 0, 0, 1, 0, 226251, 51393, 248259
93, 2, 6154, 1, 1, 1, 0, 0, 0, 1, 0, 111447, 26907, 95232
106, 2, 8321, 1, 2, 0, 0, 0, 0, 1, 0, 103758, 28437, 171300
120, 2, 11758, 1, 5, 2, 0, 0, 0, 6, 0, 162024, 41061, 188844
78, 2, 3974, 1, 5, 0, 0, 0, 0, 4, 0, 77107, 16161, 63941
194, 2, 26159, 1, 1, 0, 0, 0, 0, 0, 0, 420971, 95673, 562725
180, 2, 22358, 1, 1, 0, 0, 0, 0, 0, 0, 262221, 66663, 412292
79, 2, 4646, 1, 1, 0, 0, 0, 0, 0, 0, 93480, 17345, 71484
158, 2, 19508, 1, 5, 1, 0, 0, 0, 5, 0, 325753, 80305, 361298
73, 2, 4013, 1, 11, 2, 0, 0, 0, 12, 0, 63637, 12920, 67204
81, 2, 3837, 1, 1, 0, 0, 0, 0, 0, 0, 94783, 13031, 54032
6, 2, 20, 1, 6, 2, 0, 0, 0, 7, 0, 4386, 342, 1341
110, 2, 7727, 1, 12, 1, 0, 0, 0, 12, 0, 117783, 26630, 116117
61, 2, 2568, 1, 4, 2, 0, 0, 0, 5, 0, 44562, 8734, 42143
108, 2, 9069, 1, 9, 1, 0, 0, 0, 9, 0, 167386, 25655, 129161
136, 2, 12163, 1, 9, 0, 0, 0, 0, 8, 0, 170815, 39582, 193732
93, 2, 5104, 1, 5, 1, 0, 0, 0, 5, 0, 72068, 16575, 86984
190, 2, 25494, 1, 4, 1, 0, 0, 0, 4, 0, 320573, 102098, 559296
91, 2, 6070, 1, 2, 0, 0, 0, 0, 1, 0, 102711, 16631, 77430
115, 2, 10719, 1, 5, 0, 0, 0, 0, 4, 0, 164782, 38989, 165847
190, 2, 29154, 1, 6, 0, 0, 0, 0, 5, 0, 434507, 106365, 608703
56, 2, 1333, 1, 9, 4, 0, 0, 0, 12, 0, 31340, 3679, 14758
74, 2, 4346, 1, 4, 1, 0, 0, 0, 4, 0, 77564, 15861, 54819
142, 2, 14184, 1, 7, 1, 0, 0, 0, 7, 0, 186877, 56771, 259354
159, 2, 15260, 1, 1, 0, 0, 0, 0, 0, 0, 213568, 49292, 289598
48, 2, 1174, 1, 8, 1, 0, 0, 0, 8, 0, 23555, 4408, 23121
80, 2, 5078, 1, 5, 2, 0, 0, 0, 6, 0, 68061, 18519, 80137
147, 2, 17694, 1, 3, 1, 0, 0, 0, 3, 0, 279210, 71378, 311733
59, 2, 2380, 1, 6, 0, 0, 0, 0, 5, 0, 56852, 9236, 33132
174, 2, 19187, 1, 0, 3, 0, 0, 0, 2, 0, 284866, 85617, 373850
2, 2, 4, 1, 9, 2, 0, 0, 0, 10, 0, 6184, 463, 92
82, 2, 4498, 1, 2, 1, 0, 0, 0, 2, 0, 68828, 15147, 68527
80, 2, 4033, 1, 1, 0, 0, 0, 0, 0, 0, 74950, 11281, 50286
22, 2, 339, 1, 3, 2, 0, 0, 0, 4, 0, 12406, 1693, 3927
56, 2, 2293, 1, 1, 2, 0, 0, 0, 2, 0, 48349, 8841, 25271
130, 2, 13614, 1, 6, 3, 0, 0, 0, 8, 0, 183976, 49049, 246068
125, 2, 9977, 1, 1, 0, 0, 0, 0, 0, 0, 135139, 29445, 167048
91, 2, 6928, 1, 3, 1, 0, 0, 0, 3, 0, 121143, 24047, 96857
189, 2, 20225, 1, 2, 0, 0, 0, 0, 1, 0, 276256, 64098, 412406
171, 2, 17053, 1, 1, 0, 0, 0, 0, 0, 0, 198983, 45865, 296903
46, 2, 1569, 1, 8, 0, 0, 0, 0, 7, 0, 36151, 4748, 19043
108, 2, 7638, 1, 6, 1, 0, 0, 0, 6, 0, 118429, 23848, 103119
31, 2, 503, 1, 1, 0, 0, 0, 0, 0, 0, 26811, 3431, 12639
71, 2, 3388, 1, 0, 1, 0, 0, 0, 0, 0, 45678, 9970, 58570
142, 2, 13604, 1, 3, 0, 0, 0, 0, 2, 0, 175738, 50058, 235898
72, 2, 2984, 1, 7, 1, 0, 0, 0, 7, 0, 55357, 8262, 36854
175, 2, 18530, 1, 2, 0, 0, 0, 0, 1, 0, 216394, 60653, 332936
199, 2, 31027, 1, 4, 1, 0, 0, 0, 4, 0, 437727, 119968, 672924
