branchiness, depthicity, nodeCount, ruleCount, selectorsUsed.tag, selectorsUsed.universal, selectorsUsed.id, selectorsUsed.descendant, selectorsUsed.child, selectorsUsed.adjacentSibling, selectorsUsed.generalSibling, HTMLDocumentParser::processParsedChunkFromBackgroundParser, Document::updateStyle, FrameView::performLayout
50, 2, 1728, 41, 145, 17, 1578, 26, 45, 26, 24, 25083, 9900, 26709
50, 2, 1530, 14, 60, 8, 758, 9, 14, 19, 12, 39765, 9546, 24110
50, 2, 1740, 1, 3, 0, 26, 1, 0, 1, 0, 32804, 6499, 24539
50, 2, 1530, 14, 60, 6, 613, 15, 12, 11, 14, 27484, 8429, 27082
50, 2, 1935, 34, 151, 25, 1545, 29, 42, 37, 34, 37863, 10815, 20538
50, 2, 2266, 19, 127, 8, 1350, 29, 29, 34, 24, 51881, 19621, 26064
50, 2, 1689, 32, 170, 13, 1974, 42, 36, 37, 36, 48982, 14548, 24575
50, 2, 1794, 11, 62, 4, 564, 14, 10, 19, 12, 29722, 8949, 26387
50, 2, 2115, 26, 129, 13, 1320, 26, 24, 33, 33, 35884, 11510, 30546
50, 2, 1433, 41, 202, 27, 2088, 53, 50, 33, 52, 44979, 12247, 18427
50, 2, 2274, 26, 147, 17, 1596, 37, 36, 35, 30, 43962, 11394, 28644
50, 2, 1847, 30, 143, 14, 1640, 39, 30, 31, 27, 40481, 11468, 22568
50, 2, 1674, 2, 5, 1, 68, 1, 1, 1, 1, 29869, 5914, 23595
50, 2, 2076, 44, 165, 16, 1753, 32, 28, 27, 50, 43784, 12353, 19217
50, 2, 1610, 27, 137, 14, 1552, 31, 26, 32, 35, 29260, 10317, 36389
50, 2, 2315, 20, 85, 8, 974, 14, 24, 19, 16, 36852, 9743, 29568
50, 2, 1270, 24, 82, 15, 773, 19, 18, 14, 22, 29857, 6273, 19604
50, 2, 2132, 10, 35, 7, 399, 10, 10, 4, 8, 27363, 10422, 29905
50, 2, 1969, 3, 15, 1, 242, 3, 3, 5, 2, 33072, 6155, 49653
50, 2, 1731, 5, 13, 3, 136, 3, 2, 2, 4, 24089, 6789, 40214
50, 2, 1310, 30, 119, 24, 1476, 34, 25, 25, 29, 23624, 10412, 22978
50, 2, 1764, 7, 46, 4, 474, 9, 10, 14, 10, 33210, 7973, 28893
50, 2, 1904, 38, 149, 19, 1541, 40, 31, 29, 30, 32658, 10873, 21388
50, 2, 2183, 18, 73, 6, 654, 19, 12, 12, 18, 35538, 8476, 35431
50, 2, 1473, 24, 93, 15, 1076, 16, 28, 23, 17, 26346, 8451, 17867
50, 2, 1591, 5, 31, 7, 449, 8, 8, 9, 8, 47316, 6674, 26640
50, 2, 1989, 21, 84, 10, 990, 19, 17, 20, 17, 43472, 13626, 27519
50, 2, 2345, 50, 207, 23, 2292, 48, 51, 45, 36, 43237, 15402, 28324
50, 2, 2235, 18, 75, 4, 608, 21, 14, 10, 16, 35175, 15288, 32964
50, 2, 1926, 27, 123, 17, 1257, 29, 36, 23, 25, 49910, 13540, 22396
50, 2, 1792, 26, 113, 25, 1331, 33, 21, 31, 27, 39495, 9076, 24886
50, 2, 1828, 35, 183, 15, 1924, 39, 40, 44, 40, 34254, 16660, 27824
50, 2, 1618, 4, 13, 0, 71, 3, 1, 1, 4, 48092, 6846, 24906
50, 2, 1608, 41, 184, 19, 1914, 38, 43, 36, 45, 31345, 11656, 16099
50, 2, 2293, 5, 20, 1, 183, 4, 4, 5, 3, 33173, 9281, 45148
50, 2, 1934, 33, 137, 16, 1369, 26, 29, 35, 30, 42908, 11586, 32736
50, 2, 2166, 43, 168, 18, 1958, 32, 34, 31, 46, 43987, 13026, 28251
50, 2, 1350, 41, 187, 18, 2054, 36, 38, 44, 46, 34022, 10107, 19872
50, 2, 1799, 43, 184, 16, 1911, 31, 37, 42, 47, 33464, 9080, 26292
50, 2, 1875, 7, 43, 8, 583, 12, 11, 11, 10, 30124, 13296, 39100
50, 2, 1557, 24, 105, 9, 1107, 20, 30, 23, 17, 34054, 9827, 18552
50, 2, 1696, 27, 110, 10, 1147, 25, 23, 19, 26, 23482, 8477, 24764
50, 2, 2274, 29, 133, 15, 1478, 28, 32, 29, 30, 40663, 17014, 23123
50, 2, 1862, 11, 38, 7, 411, 7, 13, 6, 8, 41054, 8111, 28458
50, 2, 1762, 45, 195, 28, 2037, 37, 43, 55, 43, 33046, 12741, 30866
50, 2, 1784, 29, 140, 12, 1659, 29, 32, 33, 29, 47804, 13506, 24393
50, 2, 1850, 3, 18, 3, 167, 4, 4, 3, 7, 45098, 7739, 33563
50, 2, 1883, 11, 55, 7, 556, 12, 9, 18, 12, 26384, 8965, 35315
50, 2, 2000, 38, 175, 14, 1773, 48, 31, 33, 39, 35517, 12948, 28423
50, 2, 1493, 48, 201, 11, 2149, 42, 41, 39, 42, 35046, 7073, 16209
50, 2, 1704, 45, 220, 29, 2438, 56, 45, 56, 47, 41289, 11572, 18382
50, 2, 1495, 14, 65, 9, 662, 10, 18, 15, 17, 28158, 6588, 18454
50, 2, 1908, 47, 236, 29, 2593, 45, 61, 69, 43, 42134, 13832, 24878
50, 2, 1997, 3, 23, 2, 196, 7, 7, 6, 2, 31840, 6571, 27915
50, 2, 1482, 15, 65, 9, 807, 20, 12, 14, 13, 32840, 6977, 18934
50, 2, 1233, 7, 39, 5, 399, 10, 13, 7, 7, 31966, 6598, 25881
50, 2, 1419, 19, 84, 6, 934, 19, 17, 13, 22, 46216, 10270, 34045
50, 2, 1250, 16, 77, 12, 644, 18, 12, 21, 22, 45332, 7187, 28942
50, 2, 2082, 38, 169, 20, 1924, 37, 47, 36, 31, 34333, 15104, 26204
50, 2, 1485, 48, 231, 38, 2367, 60, 58, 51, 52, 44439, 9675, 25858
50, 2, 1908, 19, 67, 6, 717, 10, 17, 14, 13, 34829, 7264, 31724
50, 2, 1618, 37, 171, 16, 1689, 39, 34, 45, 32, 37055, 12144, 23759
50, 2, 2353, 46, 169, 19, 1857, 28, 39, 41, 34, 33328, 12499, 36339
50, 2, 2397, 14, 64, 8, 653, 10, 12, 19, 17, 47581, 10211, 46516
50, 2, 1959, 44, 162, 9, 1924, 26, 31, 33, 37, 42919, 14995, 25898
50, 2, 1956, 29, 136, 17, 1490, 30, 27, 42, 25, 39388, 15499, 28764
50, 2, 1987, 22, 111, 13, 1081, 35, 25, 19, 23, 28392, 8524, 24592
50, 2, 1929, 22, 85, 16, 1110, 23, 19, 21, 16, 31738, 11471, 24285
50, 2, 1847, 2, 5, 0, 22, 0, 1, 0, 2, 33704, 5600, 40502
50, 2, 2172, 8, 30, 2, 299, 5, 13, 4, 2, 52502, 7814, 26848
50, 2, 1774, 1, 1, 0, 35, 0, 0, 0, 0, 39079, 5528, 37926
50, 2, 2197, 5, 16, 4, 131, 3, 2, 7, 3, 46955, 12102, 40226
50, 2, 1659, 20, 67, 11, 729, 15, 11, 19, 13, 29457, 8354, 26406
50, 2, 1777, 41, 158, 21, 1896, 33, 34, 33, 38, 32863, 13560, 26597
50, 2, 1738, 36, 195, 19, 2438, 35, 44, 54, 45, 32482, 16432, 17912
